feature,importance
g__Prevotella_1,0.0037178998
g__Prevotella_2,0.004272744
g__Prevotella_7,0.0038417839
g__Prevotellaceae_NK3B31_group,0.00313281
g__Prevotellaceae_UCG-003,0.0033527536
g__Prevotellaceae_UCG-004,0.0051752105
g__Prevotellaceae_unclassified,0.0026802707
g__Propionibacterium,0.0006819348
g__Proteiniphilum,0.0030811424
g__Proteobacteria_unclassified,0.0049620606
g__Pseudacidovorax,0.004154911
g__Pseudolabrys,0.008023912
g__Pseudoramibacter,0.005281496
g__Psychrobacter,0.0013432648
g__Pygmaiobacter,0.0016863456
g__Qingshengfania,0.0025757898
g__Quinella,0.0037796022
g__Ramlibacter,0.007562425
g__Raoultella,0.0041056587
g__Raoultibacter,0.0
g__Reyranella,0.004756927
g__Rhodanobacter,0.00080502813
g__Rhodobacter,0.003297218
g__Rhodospirillales_unclassified,0.004868347
g__Rikenellaceae_RC9_gut_group,0.0038011593
g__Rivicola,0.0015347458
g__Robinsoniella,0.0035917226
g__Roseateles,0.0055572363
g__Roseburia,0.005021659
g__Roseiflexaceae_unclassified,0.003677156
g__Rothia,0.0070619616
g__Ruminiclostridium,0.002793181
g__Ruminobacter,0.009889602
g__Ruminococcaceae_NK4A214_group,0.006824711
g__Ruminococcaceae_UCG-004,0.001065979
g__Ruminococcaceae_UCG-009,0.0053772293
g__Ruminococcaceae_UCG-010,0.006652026
g__Ruminococcaceae_UCG-013,0.0036936454
g__Ruminococcaceae_UCG-014,0.0036646689
g__Ruminococcus,0.0022089807
g__Ruminococcus]_gauvreauii_group,0.008516194
g__Ruminococcus]_gnavus_group,0.0050952453
g__Ruminococcus]_torques_group,0.0017886898
g__Runella,0.0037362156
g__SM2D12_unclassified,0.014657291
g__SWB02,0.003149176
g__Saccharimonadaceae_unclassified,0.0009415776
g__Saccharimonadales_unclassified,0.0036453772
g__Schlegelella,0.0034782805
g__Sediminibacterium,0.0046071615
g__Selenomonas,0.0016358882
g__Selenomonas_3,0.0023679
g__Selenomonas_4,0.0059233396
g__Senegalimassilia,0.004214904
g__Sericytochromatia_unclassified,0.0022413682
g__Shuttleworthia,0.008074501
g__Sinorhizobium,0.0025557103
g__Slackia,0.0030576705
g__Sneathia,0.0069335033
g__Steroidobacteraceae_unclassified,0.00158151
g__Streptobacillus,0.005433554
g__Streptococcaceae_unclassified,0.0015464999
g__Streptococcus,0.0032014735
g__Streptomyces,0.004529029
g__Subdoligranulum,0.0039781514
g__Terrisporobacter,0.00559813
g__Thiobacillus,0.0072400575
g__Tissierella,0.0041542486
g__Trichococcus,0.0021162138
g__Tsukamurella,0.0034458512
g__Tyzzerella,0.005984419
g__Tyzzerella_4,0.0036458408
g__UBA10353_marine_group_unclassified,0.00086332945
g__UBA1819,0.0028156855
g__Undibacterium,0.002853768
g__Veillonella,0.002698824
g__Veillonellaceae_unclassified,0.0035539074
g__Vibrio,0.005061491
g__WS6_(Dojkabacteria)_unclassified,0.0049496023
g__Weeksellaceae_unclassified,0.0032660365
g__Wolinella,0.0043393844
g__Xanthobacteraceae_unclassified,0.0050050463
g__Zoogloea,0.0034341519
