feature,importance
g__Dolosigranulum,0.004069784
g__Dorea,0.002482701
g__Dubosiella,0.004235549
g__Eggerthella,0.001340274
g__Eggerthia,0.0027082565
g__Eisenbergiella,0.0029888712
g__Elizabethkingia,0.0042996444
g__Elsterales_unclassified,0.0039710193
g__Elusimicrobium,0.0056386786
g__Emticicia,0.0018160719
g__Endobacter,0.0049989633
g__Enterobacter,0.0034156733
g__Enterobacterales_unclassified,0.0038515807
g__Enterococcus,0.0035662423
g__Enterorhabdus,0.0033392545
g__Escherichia-Shigella,0.0027680076
g__Eubacteriaceae_unclassified,0.0028251281
g__Eubacterium]_brachy_group,0.0041735647
g__Eubacterium]_coprostanoligenes_group,0.0035929172
g__Eubacterium]_eligens_group,0.004462985
g__Eubacterium]_hallii_group,0.007979168
g__Eubacterium]_saphenum_group,0.0030461566
g__Eubacterium]_yurii_group,0.003971647
g__Ezakiella,0.004534484
g__FCPS473,0.0025884185
g__Family_XIII_AD3011_group,0.003359819
g__Family_XIII_UCG-001,0.0021293273
g__Finegoldia,0.0042520524
g__Firmicutes_unclassified,0.0050524855
g__Flavobacteriaceae_unclassified,0.0038602694
g__Flavobacterium,0.0018296385
g__Flavonifractor,0.0043322365
g__Flexilinea,0.0039204746
g__Fusicatenibacter,0.0042985547
g__GCA-900066575,0.0
g__Gaiellales_unclassified,0.006604839
g__Gemella,0.0032650842
g__Gemmatimonas,0.0059034657
g__Gordonia,0.0032262378
g__Granulicatella,0.0026959006
g__Helicobacter,0.0017302929
g__Herbinix,0.001404604
g__Holdemanella,0.0030713794
g__Holdemania,0.0012107367
g__Howardella,0.0044992366
g__Hungatella,0.003197368
g__Hydrogenophaga,0.005136033
g__Hymenobacter,0.004103237
g__Hyphomicrobium,0.003325988
g__IMCC26256_unclassified,0.0066238157
g__Intestinibacter,0.0044839247
g__Izimaplasmatales_unclassified,0.0018231191
g__Janibacter,0.005179143
g__Johnsonella,0.006462581
g__Kineothrix,0.0032294136
g__Kingella,0.0019320573
g__Kinneretia,0.0042995154
g__Kocuria,0.0027986343
g__Kosakonia,0.002243058
g__LD29,0.0024641366
g__Lachnoclostridium,0.005924737
g__Lachnospira,0.0024292672
g__Lachnospiraceae_FCS020_group,0.005736999
g__Lachnospiraceae_ND3007_group,0.002816575
g__Lachnospiraceae_UCG-010,0.0031647708
g__Lachnospiraceae_XPB1014_group,0.0033297203
g__Lachnospiraceae_unclassified,0.004173261
g__Lactobacillus,0.0029691472
g__Lactococcus,0.004173529
g__Leclercia,0.0036429188
g__Leifsonia,0.0029033562
g__Leuconostoc,0.0036985886
g__Luteimonas,0.0042216913
g__Luteitalea,0.004151281
g__Luteolibacter,0.0010062888
g__Lysinibacillus,0.0042128935
g__Macrococcus,0.0051400745
g__Marvinbryantia,0.0049359277
g__Megamonas,0.0044154203
g__Mesorhizobium,0.0039500454
g__Methylacidiphilaceae_unclassified,0.0046353387
g__Methylophilus,0.004436709
g__Methyloversatilis,0.0013655155
g__Mitochondria_unclassified,0.003216618
g__Mobiluncus,0.004501239
g__Moraxella,0.0058474215
g__Moryella,0.0029244518
g__Mucispirillum,0.0034492968
g__Muribaculaceae_unclassified,0.0014916236
g__Mycobacterium,0.0
g__Neomicrococcus,0.004477458
g__Novosphingobium,0.0032516038
g__Nubsella,0.004063701
g__Ochrobactrum,0.0035837842
g__Odoribacter,0.0027982981
g__Olsenella,0.00469513
g__Oribacterium,0.0025986815
g__Ornithinimicrobium,0.004335053
g__Ottowia,0.0030099598
g__Paeniclostridium,0.004237516
g__Paracaedibacteraceae_unclassified,0.0047204974
g__Paraprevotella,0.0016227014
g__Parascardovia,0.0047850967
g__Parvimonas,0.0036404692
g__Pasteurellales_unclassified,0.004595354
g__Pedosphaeraceae_unclassified,0.004405988
g__Pelistega,0.0053755795
g__Pelomonas,0.0034289625
g__Peptoclostridium,0.0033944412
g__Peptoniphilus,0.0034262538
g__Phascolarctobacterium,0.0032382454
g__Phaselicystis,0.0064240512
g__Phocaeicola,0.0029883843
g__Planktomarina,0.0037977989
g__Planktothrix_NIVA-CYA_15,0.0032778382
g__Pleomorphomonadaceae_unclassified,0.0010828387
g__Polynucleobacter,0.00390175
g__Porphyromonadaceae_unclassified,0.0014149398
g__Prevotella,0.002947343
g__Prevotella_1,0.0043779267
g__Prevotella_2,0.0044303336
g__Prevotella_6,0.0015268418
g__Prevotella_7,0.004664075
g__Prevotellaceae_NK3B31_group,0.0042342693
g__Prevotellaceae_UCG-003,0.003351348
g__Prevotellaceae_UCG-004,0.006902089
g__Prevotellaceae_unclassified,0.0037760271
g__Proteiniphilum,0.0062614395
g__Proteobacteria_unclassified,0.0024039624
g__Providencia,0.0057791
g__Pseudacidovorax,0.0038782922
g__Pseudoalteromonas,0.0061723776
g__Pseudohongiella,0.0049143364
g__Pseudolabrys,0.0028823162
g__Pseudomonas,0.0027606029
g__Pseudoramibacter,0.0022152658
g__Pseudoxanthomonas,0.004366343
g__Psychrobacter,0.005824702
g__Quinella,0.0065043787
g__Ramlibacter,0.004170216
g__Raoultibacter,0.0032546888
g__Reyranella,0.0036393208
g__Rikenellaceae_RC9_gut_group,0.0045099305
g__Rivicola,0.0031804924
g__Romboutsia,0.0032730584
g__Roseateles,0.004425455
g__Roseiflexaceae_unclassified,0.0038400895
g__Roseomonas,0.002682977
g__Rothia,0.003019988
g__Ruminobacter,0.0032472296
g__Ruminococcaceae_NK4A214_group,0.004624444
g__Ruminococcaceae_UCG-002,0.0042208335
g__Ruminococcaceae_UCG-003,0.0025340861
g__Ruminococcaceae_UCG-004,0.0
g__Ruminococcaceae_UCG-005,0.0033549354
g__Ruminococcaceae_UCG-009,0.0055162483
g__Ruminococcaceae_UCG-010,0.004589606
g__Ruminococcaceae_UCG-014,0.0050965445
g__Ruminococcaceae_unclassified,0.0040974235
g__Ruminococcus,0.0042029773
g__Ruminococcus]_gauvreauii_group,0.00461352
g__Ruminococcus]_gnavus_group,0.0035309002
g__Ruminococcus]_torques_group,0.0011818756
g__Ruminococcus_1,0.0034826163
g__Runella,0.002796895
g__Saccharimonadaceae_unclassified,0.0024049545
g__Sandarakinorhabdus,0.004743432
g__Selenomonas,0.0032313135
g__Selenomonas_3,0.004003642
g__Sellimonas,0.0017583793
g__Senegalimassilia,0.0026768646
g__Sericytochromatia_unclassified,0.0011061024
g__Sinorhizobium,0.004277522
g__Slackia,0.0030368874
g__Sneathia,0.0017532868
g__Sphaerochaeta,0.0035925782
g__Sphingoaurantiacus,0.0053372565
g__Sphingobacterium,0.001653178
g__Sphingobium,0.004043139
g__Sporacetigenium,0.002822887
g__Stenotrophomonas,0.0031698751
g__Steroidobacteraceae_unclassified,0.003164678
g__Streptobacillus,0.0034371316
g__Streptococcus,0.00374878
g__Subdoligranulum,0.003656219
g__Subgroup_13_unclassified,0.0033607644
g__Subgroup_6_unclassified,0.0041716085
g__Sutterella,0.0050964486
g__Synergistes,0.0050537614
g__Terrisporobacter,0.0037694196
g__Thalassospira,0.0057250457
g__Thiobacillus,0.0030166376
g__Trichococcus,0.0021839833
g__Turicibacter,0.0048633786
g__Tyzzerella,0.0047855414
g__Tyzzerella_3,0.0030854994
g__Tyzzerella_4,0.0059465244
g__Undibacterium,0.0022948466
g__Ureaplasma,0.0038920129
g__Veillonella,0.0045183077
g__Veillonellaceae_unclassified,0.0046427827
g__Vulcaniibacterium,0.003983228
g__WPS-2_unclassified,0.0011442038
g__Xanthomonas,0.0030356967
g__env.OPS_17_unclassified,0.0032181693
