feature,importance
g__Massilia,0.0033267955
g__Methylobacterium,0.0027843106
g__Methyloversatilis,0.0022763063
g__Microbacteriaceae_unclassified,0.0048734
g__Micrococcus,0.006059089
g__Mitsuaria,0.0033252437
g__Mobiluncus,0.0034849585
g__Mogibacterium,0.0036942149
g__Moraxella,0.0071720253
g__Morganella,0.0021428547
g__Mycoplasma,0.004441592
g__Negativicoccus,0.002919468
g__Neisseria,0.0032494802
g__Neisseriaceae_unclassified,0.0033341388
g__Neomicrococcus,0.0031138526
g__Niveispirillum,0.0028930116
g__Novispirillum,0.0042837
g__Novosphingobium,0.003379762
g__Nubsella,0.002380403
g__OM43_clade,0.0050529214
g__Ochrobactrum,0.0028759558
g__Odoribacter,0.0037391954
g__Olsenella,0.0021789086
g__Oribacterium,0.0019316442
g__Ornithinimicrobium,0.0026436707
g__Paeniclostridium,0.0047398116
g__Paenisporosarcina,0.005835643
g__Pantoea,0.0045060553
g__Parabacteroides,0.0042537698
g__Paracaedibacteraceae_unclassified,0.004244427
g__Paraeggerthella,0.0020720223
g__Paramuribaculum,0.0037255008
g__Parasutterella,0.0024861374
g__Parvimonas,0.0027527849
g__Pediococcus,0.0048229275
g__Pedosphaeraceae_unclassified,0.0048319874
g__Peptoanaerobacter,0.0034680879
g__Peptococcus,0.001916975
g__Peptoniphilus,0.0030257157
g__Peptostreptococcaceae_unclassified,0.0039014046
g__Phocaeicola,0.004045218
g__Phyllobacteriaceae_unclassified,0.0021128228
g__Planktomarina,0.004473739
g__Planktothrix_NIVA-CYA_15,0.002938767
g__Pleomorphomonadaceae_unclassified,0.004600728
g__Polynucleobacter,0.0034039712
g__Porphyromonas,0.0023494374
g__Prevotella,0.0014613016
g__Prevotella_1,0.0029194104
g__Prevotella_6,0.005789208
g__Prevotella_9,0.0037626477
g__Prevotellaceae_UCG-001,0.0029656813
g__Prevotellaceae_UCG-003,0.0032369427
g__Prevotellaceae_UCG-004,0.0030103426
g__Prevotellaceae_unclassified,0.0034431284
g__Proteiniphilum,0.002557135
g__Pseudacidovorax,0.0047575836
g__Pseudoalteromonas,0.008003345
g__Pseudoflavonifractor,0.0040805307
g__Pseudohongiella,0.0042655626
g__Pseudolabrys,0.0051603895
g__Pseudomonas,0.0029271643
g__Pseudoramibacter,0.0024404088
g__Pseudoxanthomonas,0.0034342788
g__Psychrobacter,0.006250659
g__Pyramidobacter,0.0027557032
g__Quinella,0.0032030644
g__Ralstonia,0.0033497647
g__Ramlibacter,0.0019140004
g__Rivicola,0.0057634204
g__Roseateles,0.0045866063
g__Roseburia,0.0030807562
g__Roseomonas,0.004571764
g__Rothia,0.003919602
g__Ruminiclostridium,0.0021550662
g__Ruminiclostridium_5,0.0036908013
g__Ruminiclostridium_6,0.0052943365
g__Ruminiclostridium_9,0.0033842477
g__Ruminobacter,0.0032466222
g__Ruminococcaceae_NK4A214_group,0.0036411067
g__Ruminococcaceae_UCG-005,0.0034753932
g__Ruminococcaceae_UCG-009,0.0024876283
g__Ruminococcaceae_UCG-010,0.0037177466
g__Ruminococcaceae_UCG-013,0.0038688595
g__Ruminococcaceae_V9D2013_group,0.004000685
g__Ruminococcus]_gauvreauii_group,0.0052032126
g__Ruminococcus_1,0.0033075556
g__Runella,0.0032538266
g__SWB02,0.003965398
g__Saccharimonadaceae_unclassified,0.0023727173
g__Sandarakinorhabdus,0.0065272595
g__Schlegelella,0.004181642
g__Sediminibacterium,0.0034578617
g__Selenomonas_1,0.003912606
g__Sellimonas,0.0032686917
g__Senegalimassilia,0.0034608673
g__Sericytochromatia_unclassified,0.0039244057
g__Serratia,0.003552328
g__Shuttleworthia,0.0029647131
g__Slackia,0.0036966703
g__Sneathia,0.0036724934
g__Sphaerochaeta,0.0040007127
g__Sphingobium,0.0038476996
g__Sphingomonas,0.004490377
g__Sphingopyxis,0.0041603786
g__Sporacetigenium,0.0039110994
g__Staphylococcus,0.0031950674
g__Stenotrophomonas,0.0028458543
g__Streptococcaceae_unclassified,0.0046758885
g__Subgroup_13_unclassified,0.0058896705
g__Subgroup_6_unclassified,0.005231319
g__Succinivibrio,0.004059751
g__Sutterella,0.0034370767
g__Terrimicrobium,0.0028338572
g__Tsukamurella,0.0045425156
g__Turicibacter,0.0036749418
g__Tyzzerella_3,0.0015764323
g__UBA10353_marine_group_unclassified,0.004570503
g__UBA1819,0.0023922552
g__Vagococcus,0.0024358905
g__Veillonella,0.004956371
g__Vibrio,0.004238814
g__W5053,0.0029626263
g__WS6_(Dojkabacteria)_unclassified,0.002887506
g__Weeksellaceae_unclassified,0.0030647959
g__Xanthobacteraceae_unclassified,0.0060054846
