feature,importance
g__Betaproteobacteria_unclassified,0.0031357505
g__Bifidobacterium,0.0012025592
g__Bilophila,0.0017543278
g__Blautia,0.0010756023
g__Blvii28_wastewater-sludge_group,0.002085583
g__Bordetella,0.0016462262
g__Bosea,0.0030765468
g__Bradyrhizobium,0.0019306663
g__Brevibacterium,0.00072951504
g__Brevundimonas,0.0013027433
g__Bryobacter,0.0015387796
g__Bulleidia,0.0006148855
g__Burkholderia-Caballeronia-Paraburkholderia,0.0011602584
g__Burkholderiaceae_unclassified,0.0014855516
g__Burkholderiales_unclassified,0.0027576205
g__Butyricicoccus,0.0010676361
g__Butyricimonas,0.001100012
g__Butyrivibrio_2,0.001700752
g__C1-B045,0.0017435454
g__C39,0.0
g__CAG-56,0.0035736386
g__Caenimonas,0.0022628224
g__Campylobacter,0.0024383354
g__Candidatus_Arthromitus,0.002954525
g__Candidatus_Endomicrobium,0.0019199956
g__Candidatus_Pacebacteria_unclassified,0.0014917959
g__Candidatus_Saccharibacteria_unclassified,0.0011444296
g__Candidatus_Saccharimonas,0.0010028977
g__Candidatus_Soleaferrea,0.0032947818
g__Candidatus_Solibacter,0.00063530065
g__Candidatus_Stoquefichus,0.0015266866
g__Capnocytophaga,0.0027453003
g__Cardiobacterium,0.0012367151
g__Catabacter,0.0040790504
g__Catenibacterium,0.0020226121
g__Catonella,3.386995e-05
g__Caulobacter,0.00050181797
g__Caulobacteraceae_unclassified,0.0
g__Centipeda,0.00019331803
g__Chitinimonas,0.0003244145
g__Chitinophagaceae_unclassified,0.0
g__Chloroplast_unclassified,0.0016057721
g__Christensenellaceae_R-7_group,0.0028569142
g__Christensenellaceae_unclassified,0.0040875925
g__Chromobacterium,0.003178374
g__Chryseobacterium,0.0018628986
g__Chujaibacter,0.0019059544
g__Citrobacter,0.001903384
g__Cloacibacterium,0.002621384
g__Clostridiales_Family_XIV._Incertae_Sedis_unclassified,0.0013035947
g__Clostridiales_unclassified,0.0008174372
g__Clostridiales_vadinBB60_group_unclassified,0.0005614028
g__Clostridioides,0.0012922517
g__Clostridium,0.0033178814
g__Clostridium_sensu_stricto_1,0.001102527
g__Clostridium_sensu_stricto_10,0.0024325545
g__Clostridium_sensu_stricto_3,0.0025802946
g__Cm1-21,0.0015766225
g__Collinsella,0.00038911932
g__Comamonadaceae_unclassified,0.0017262452
g__Comamonas,0.0008764685
g__Coprobacillus,0.0014870138
g__Coprobacter,0.0008939774
g__Coprococcus_1,0.0013726762
g__Coprococcus_2,0.0030177368
g__Coprococcus_3,0.0032750187
g__Coriobacteriaceae_unclassified,0.00012645154
g__Coriobacteriales_Incertae_Sedis_unclassified,0.0016104344
g__Corynebacterium,0.0041633234
g__Corynebacterium_1,0.00086548016
g__Cryptobacterium,0.0015943696
g__Curvibacter,0.001282391
g__Cutibacterium,0.0026693312
g__Cytophaga,0.0020192198
g__DNF00809,0.0016690788
g__Dechloromonas,0.0025726187
g__Dechlorosoma,0.0031172468
g__Defluviitaleaceae_UCG-011,0.0014117568
g__Deinococcus,0.0013471505
g__Delftia,0.0016600081
g__Dermacoccus,0.0017531314
g__Dermatophilaceae_unclassified,0.002404058
g__Desulfobulbus,0.0024458524
g__Desulfomicrobium,0.00052013877
g__Desulfoplanes,0.0015216558
g__Desulfovibrio,0.0011578625
g__Desulfovibrionaceae_unclassified,0.001427402
g__Dialister,0.0016938888
g__Dolosigranulum,0.0025600072
g__Dorea,0.0012173492
g__Dubosiella,0.0022162078
g__Duganella,0.0016899535
g__Duncaniella,0.0
g__Dyella,0.0017049931
g__Dysgonomonas,0.0014301986
g__Eggerthella,0.0009870026
g__Eggerthellaceae_unclassified,0.002579701
g__Eggerthia,0.00041443
g__Eikenella,0.0013747227
g__Eisenbergiella,0.0004718993
g__Elizabethkingia,0.00088784896
g__Ellin6067,0.0035994763
g__Elsterales_unclassified,0.0013039629
g__Elusimicrobium,0.0016553381
g__Emticicia,0.00082751876
g__Endobacter,0.0022163778
g__Enhydrobacter,0.004496804
g__Enorma,0.00051310466
g__Ensifer,0.0
g__Enterobacter,0.0021516592
g__Enterobacterales_unclassified,0.00070225366
g__Enterobacteriaceae_unclassified,0.001818588
g__Enterococcus,0.0025073332
g__Enterorhabdus,0.0018466591
g__Epulopiscium,0.001775902
g__Erysipelatoclostridium,0.0011699235
g__Erysipelothrix,0.00234288
g__Erysipelotrichaceae_UCG-003,0.002022118
g__Erysipelotrichaceae_UCG-004,0.0022568037
g__Erysipelotrichaceae_UCG-006,0.0024323903
g__Escherichia,0.00058934325
g__Escherichia-Shigella,0.00043151111
g__Eubacteriaceae_unclassified,0.00063440175
g__Eubacterium,0.0014605736
g__Eubacterium]_brachy_group,0.002467726
g__Eubacterium]_coprostanoligenes_group,0.0017428705
g__Eubacterium]_eligens_group,0.0031935838
g__Eubacterium]_hallii_group,0.0013409327
g__Eubacterium]_nodatum_group,0.0017295129
g__Eubacterium]_oxidoreducens_group,0.00039865792
g__Eubacterium]_ruminantium_group,0.001616856
g__Eubacterium]_saphenum_group,0.0008968895
g__Eubacterium]_ventriosum_group,0.00082808523
g__Eubacterium]_xylanophilum_group,0.0010473509
g__Eubacterium]_yurii_group,0.004114229
g__Ezakiella,0.00082954124
g__F0058,0.0011366471
g__F0332,0.0020215597
g__F082_unclassified,0.0010348465
g__FCPS473,0.001113461
g__Faecalibacterium,0.004018971
g__Faecalibaculum,0.0031341126
g__Faecalimonas,0.0018895391
g__Family_XIII_AD3011_group,0.0019572156
g__Family_XIII_UCG-001,0.002114942
g__Family_XIII_unclassified,0.0017214393
g__Fastidiosipila,0.00025762306
g__Fibrella,0.0029913494
g__Filifactor,0.001430088
g__Finegoldia,0.0021520385
g__Firmicutes_unclassified,0.0010501858
g__Flavobacteriaceae_unclassified,0.0017865242
g__Flavobacteriales_unclassified,4.791399e-05
g__Flavobacterium,0.0013547016
g__Flavonifractor,0.00057094696
g__Flexilinea,0.0028487728
g__Fluviicola,0.0010650281
g__Fournierella,0.0025101143
g__Fretibacterium,0.0010724977
g__Fusicatenibacter,0.0014868695
g__Fusobacterium,0.00040528792
g__GCA-900066225,0.001459199
g__GCA-900066575,0.0023077945
g__Ga0077536_unclassified,0.0015408916
g__Gaiellales_unclassified,0.002327207
g__Gammaproteobacteria_unclassified,0.0020000846
g__Gardnerella,0.003953305
g__Gastranaerophilales_unclassified,0.002392871
g__Gemella,0.0016136164
g__Gemmatimonas,0.0013122432
g__Gemmobacter,0.0017939542
g__Geobacillus,0.002420783
g__Geodermatophilus,0.0014999992
g__Glucerabacter,0.00060102873
g__Gordonia,0.0017514651
g__Gordonibacter,0.0032097662
g__Gracilibacteria_unclassified,0.0019403774
g__Granulicatella,0.0010065401
g__Haemophilus,0.0020694947
g__Helicobacter,0.0016759229
g__Herbinix,0.00278036
g__Holdemanella,0.002144352
g__Holdemania,0.0002754873
g__Howardella,0.0
g__Humibacter,0.002410233
g__Hungatella,0.0026757112
g__Hydrogenophaga,0.0019823404
g__Hymenobacter,0.0
g__Hyphomicrobium,0.001182085
g__IMCC26256_unclassified,0.0014193134
g__Insolitispirillum,0.0040431246
g__Intestinibacter,0.0022490413
g__Intestinimonas,0.0010471367
g__Izimaplasmatales_unclassified,0.0034558487
g__JG30-KF-AS9_unclassified,0.0018269767
g__JGI_0000069-P22_unclassified,0.0027310667
g__Janibacter,0.00030938158
g__Johnsonella,0.0027710237
g__Jonquetella,0.0006786961
g__KD4-96_unclassified,0.0014124087
g__KF-JG30-C25_unclassified,0.0029158788
g__Kineothrix,0.003298532
g__Kingella,0.002198893
g__Kinneretia,0.0037698734
g__Klebsiella,0.0014674951
g__Kluyvera,0.0019823858
g__Kocuria,0.0026988997
g__Kosakonia,0.0019206728
g__Ktedonobacteraceae_unclassified,0.002775269
g__LD29,0.0014344497
g__Lachnoanaerobaculum,0.0008275025
g__Lachnoclostridium,0.0021237694
g__Lachnospira,0.0008826736
g__Lachnospiraceae_FCS020_group,0.00047197548
g__Lachnospiraceae_ND3007_group,0.0022812309
g__Lachnospiraceae_NK4A136_group,0.0010837604
g__Lachnospiraceae_UCG-006,0.0014106561
g__Lachnospiraceae_UCG-010,0.0032836027
g__Lachnospiraceae_XPB1014_group,0.003250296
g__Lachnospiraceae_unclassified,0.0016036085
g__Lactobacillales_unclassified,0.000359811
g__Lactobacillus,0.00055648474
g__Lactococcus,0.0029731968
g__Lautropia,0.0016749735
g__Lawsonella,0.000693657
g__Leclercia,0.005084569
g__Leifsonia,0.0022023625
g__Lentimicrobiaceae_unclassified,0.0006497847
g__Leptotrichia,0.0016305854
g__Leuconostoc,0.0044337264
g__Lineage_IV_unclassified,0.0
g__Luteimonas,0.002281286
g__Luteitalea,0.0020656968
g__Luteolibacter,0.0026194341
g__Lysinibacillus,0.0019915525
g__Lysobacter,0.0033887648
g__Macrococcus,0.0009411238
g__Marvinbryantia,0.0018999748
g__Massilia,0.0015161932
g__Megamonas,0.0005044897
g__Megasphaera,0.0044165854
g__Mesorhizobium,0.0020617868
g__Methylacidiphilaceae_unclassified,0.0023006063
g__Methylobacterium,0.0020218554
g__Methylophilus,0.0024214643
g__Methyloversatilis,0.0018370299
g__Microbacteriaceae_unclassified,0.0012040704
g__Micrococcus,0.0016533618
g__Microscillaceae_unclassified,0.001962265
g__Mitochondria_unclassified,0.0006614263
g__Mitsuaria,0.0034176172
g__Mobiluncus,0.0014573666
g__Mogibacterium,0.0015106733
g__Mollicutes_RF39_unclassified,0.0018899771
g__Moraxella,0.0017338124
g__Morganella,0.0010669177
g__Moryella,0.0033467177
g__Mucispirillum,0.001511271
g__Muribaculaceae_unclassified,0.0022656382
g__Muribaculum,0.0019364981
g__Mycobacterium,0.008419649
g__Mycoplasma,0.0029474737
g__Negativibacillus,0.0026439265
g__Negativicoccus,0.00017565451
g__Neisseria,0.0016380312
g__Neisseriaceae_unclassified,0.0016304229
g__Neomicrococcus,0.0010294805
g__Niveispirillum,0.0
g__Novispirillum,0.0007185326
g__Novosphingobium,0.0049033165
g__Nubsella,0.0035684546
g__OM43_clade,0.0029416534
g__OPB56_unclassified,0.0008075557
g__Oceanivirga,0.0017917884
g__Ochrobactrum,0.0
g__Odoribacter,0.0016351542
g__Olsenella,0.0014892513
g__Oribacterium,0.001755707
g__Ornithinimicrobium,0.0020627012
g__Oscillibacter,0.000529091
g__Ottowia,0.0012766697
g__P5D1-392_unclassified,0.001175519
g__Paeniclostridium,0.0018426086
g__Paenisporosarcina,0.002217915
g__Pajaroellobacter,0.0029818194
g__Pandoraea,0.0010933448
g__Pantoea,0.0031700348
g__Parabacteroides,0.002616764
g__Paracaedibacteraceae_unclassified,0.0019304261
g__Paracoccus,0.001654732
g__Paraeggerthella,0.0013971237
g__Paramuribaculum,0.0017159719
g__Paraprevotella,8.717209e-05
g__Parascardovia,0.002716067
g__Parasutterella,0.002213592
g__Parvimonas,0.0027066383
g__Pasteurellaceae_unclassified,0.002046718
g__Pasteurellales_unclassified,0.0024098863
g__Pediococcus,0.0008034142
g__Pedosphaeraceae_unclassified,0.0017947766
g__Pelistega,0.0008188517
g__Pelomonas,0.0036195398
g__Pelospora,0.002621507
g__Peptoanaerobacter,0.0019214015
g__Peptoclostridium,0.0015590335
g__Peptococcaceae_unclassified,0.001728116
g__Peptococcus,0.0007797162
g__Peptoniphilus,2.840214e-05
g__Peptostreptococcaceae_unclassified,0.0023004643
g__Peptostreptococcus,0.0012721106
g__Peredibacter,0.0006990979
g__Phascolarctobacterium,0.0016427317
g__Phaselicystis,0.001486952
g__Phocaeicola,0.000799447
g__Phreatobacter,0.002226261
g__Phyllobacteriaceae_unclassified,0.0011424257
g__Planktomarina,0.0014274368
g__Planktothrix_NIVA-CYA_15,0.0
g__Pleomorphomonadaceae_unclassified,0.0024336085
g__Polynucleobacter,0.001589959
g__Porphyromonadaceae_unclassified,0.001334863
g__Porphyromonas,0.0036482227
g__Prevotella,0.0015114222
g__Prevotella_1,0.0015805628
g__Prevotella_2,0.0026912587
g__Prevotella_6,0.00372823
g__Prevotella_7,0.002894425
g__Prevotella_9,0.0010830356
g__Prevotellaceae_Ga6A1_group,0.0029432399
g__Prevotellaceae_NK3B31_group,0.0044167717
g__Prevotellaceae_UCG-001,0.0004933979
g__Prevotellaceae_UCG-003,0.0014563146
g__Prevotellaceae_UCG-004,0.0025703725
g__Prevotellaceae_unclassified,0.00097230356
g__Propionibacterium,0.008155081
g__Proteiniphilum,0.0011396264
g__Proteobacteria_unclassified,0.0019394711
g__Proteus,0.001349133
g__Providencia,0.002314953
g__Pseudacidovorax,0.001794747
g__Pseudoalteromonas,0.0018610707
g__Pseudoduganella,0.001086625
g__Pseudoflavonifractor,0.0024138284
g__Pseudohongiella,0.0010350442
g__Pseudolabrys,0.000573046
g__Pseudomonas,0.00079944555
g__Pseudopropionibacterium,0.0023926029
g__Pseudoramibacter,0.001501519
g__Pseudoxanthomonas,0.0024807015
g__Psychrobacter,0.0037206793
g__Pygmaiobacter,0.0005767441
g__Pyramidobacter,0.00018536027
g__Qingshengfania,0.0013817276
g__Quinella,0.0046443157
g__Ralstonia,0.0016150117
g__Ramlibacter,0.0041172733
g__Raoultella,0.0010933147
g__Raoultibacter,0.007500138
g__Reyranella,0.0019824603
g__Rhodanobacter,0.00057958846
g__Rhodobacter,0.0066513154
g__Rhodospirillales_unclassified,0.00162466
g__Rikenellaceae_RC9_gut_group,0.0005028198
g__Rivicola,0.00051089615
g__Robinsoniella,0.002889265
g__Romboutsia,0.0010780916
g__Roseateles,0.0012805675
g__Roseburia,0.0016895131
g__Roseiflexaceae_unclassified,0.00502914
g__Roseomonas,0.0
g__Rothia,0.0011285286
g__Ruminiclostridium,0.0009677705
g__Ruminiclostridium_5,0.00080766843
g__Ruminiclostridium_6,0.0013574675
g__Ruminiclostridium_9,0.00069906603
g__Ruminobacter,0.0014620996
g__Ruminococcaceae_NK4A214_group,0.0010461592
g__Ruminococcaceae_UCG-002,0.0010978782
g__Ruminococcaceae_UCG-003,0.0020558042
g__Ruminococcaceae_UCG-004,0.0007285626
g__Ruminococcaceae_UCG-005,0.0016444644
g__Ruminococcaceae_UCG-009,0.00254307
g__Ruminococcaceae_UCG-010,0.005717588
g__Ruminococcaceae_UCG-013,0.0012451976
g__Ruminococcaceae_UCG-014,0.0026923385
g__Ruminococcaceae_V9D2013_group,0.0011780667
g__Ruminococcaceae_unclassified,0.0009476017
g__Ruminococcus,0.0009034066
g__Ruminococcus]_gauvreauii_group,0.0009164335
g__Ruminococcus]_gnavus_group,0.0034171112
g__Ruminococcus]_torques_group,0.0018066048
g__Ruminococcus_1,0.0011401116
g__Ruminococcus_2,0.0022388932
g__Runella,0.0011297963
g__SM2D12_unclassified,0.001466518
g__SWB02,0.00094256626
g__Saccharimonadaceae_unclassified,0.00046866288
g__Saccharimonadales_unclassified,0.0010086116
g__Saccharofermentans,0.0021578132
g__Sandarakinorhabdus,0.0021432054
g__Scardovia,0.0
g__Schlegelella,0.0015115163
g__Sediminibacterium,0.0023083566
g__Selenomonas,0.0018290617
g__Selenomonas_1,0.002468415
g__Selenomonas_3,0.0
g__Selenomonas_4,0.00053381687
g__Sellimonas,0.0009744366
g__Senegalimassilia,0.0019572503
g__Sericytochromatia_unclassified,0.0027854706
g__Serratia,0.0016376761
g__Shuttleworthia,0.005073829
g__Sinorhizobium,0.0027711752
g__Slackia,0.0025244125
g__Sneathia,0.003974087
g__Solobacterium,0.001655506
g__Sphaerochaeta,0.0015336107
g__Sphingoaurantiacus,0.0008553826
g__Sphingobacterium,0.0019617311
g__Sphingobium,0.0018187518
g__Sphingomonas,0.002088269
g__Sphingopyxis,0.0003633113
g__Sporacetigenium,0.0014783232
g__Staphylococcus,0.0018633831
g__Stenotrophomonas,0.0032555787
g__Steroidobacteraceae_unclassified,0.0013128335
g__Stomatobaculum,0.0022415582
g__Streptobacillus,0.0019238578
g__Streptococcaceae_unclassified,0.0034970213
g__Streptococcus,0.00175481
g__Streptomyces,0.0009111629
g__Subdoligranulum,0.0024407643
g__Subgroup_13_unclassified,0.0011840146
g__Subgroup_2_unclassified,0.0021460084
g__Subgroup_6_unclassified,0.0011777953
g__Subgroup_7_unclassified,0.008027216
g__Succinivibrio,0.0
g__Sutterella,0.0007706539
g__Synergistes,0.0016546882
g__Tannerella,0.0013257344
g__Terrimicrobium,0.0
g__Terrisporobacter,0.0012980016
g__Thalassospira,0.0
g__Thiobacillus,0.003695332
g__Tissierella,0.0020589735
g__Treponema_2,0.000867216
g__Trichococcus,0.0014328536
g__Tsukamurella,0.0014855841
g__Turicibacter,0.0012399848
g__Tyzzerella,0.00044422405
g__Tyzzerella_3,0.0007644533
g__Tyzzerella_4,0.0
g__UBA10353_marine_group_unclassified,0.0018633055
g__UBA1819,0.0016599125
g__Undibacterium,0.0014750763
g__Ureaplasma,0.00232372
g__Vagococcus,0.0016249901
g__Veillonella,0.0021017708
g__Veillonellaceae_unclassified,0.00083027774
g__Vibrio,0.0018345765
g__Vogesella,0.0009770797
g__Vulcaniibacterium,0.0005546216
g__W5053,0.0022645218
g__WPS-2_unclassified,0.0024273694
g__WS6_(Dojkabacteria)_unclassified,0.0014390148
g__Weeksellaceae_unclassified,0.00048601802
g__Weissella,0.0
g__Wolinella,0.0017691347
g__Xanthobacteraceae_unclassified,0.0017638344
g__Xanthomonas,0.001856707
g__Zoogloea,0.003836176
g__env.OPS_17_unclassified,0.0013230463
g__unclassified,0.0028268867
