feature,importance
g__Kluyvera,0.0016165166
g__Kocuria,0.0022016005
g__Ktedonobacteraceae_unclassified,0.0039884136
g__LD29,0.0011302221
g__Lachnoanaerobaculum,0.0018489921
g__Lachnoclostridium,0.0038793366
g__Lachnospiraceae_FCS020_group,0.004357372
g__Lachnospiraceae_ND3007_group,0.002171607
g__Lachnospiraceae_NK4A136_group,0.0022109668
g__Lachnospiraceae_UCG-006,0.0021548655
g__Lachnospiraceae_UCG-010,0.002318738
g__Lachnospiraceae_XPB1014_group,0.0010273429
g__Lachnospiraceae_unclassified,0.0026946373
g__Lactobacillales_unclassified,0.0035755758
g__Lactobacillus,0.0024027016
g__Lautropia,0.0019449167
g__Lawsonella,0.0027371193
g__Leclercia,0.0032456084
g__Lentimicrobiaceae_unclassified,0.002741018
g__Leptotrichia,0.0040889787
g__Leuconostoc,0.0015505321
g__Luteitalea,0.0025021704
g__Lysobacter,0.002755033
g__Macrococcus,0.003128977
g__Marvinbryantia,0.0018731633
g__Massilia,0.0017038365
g__Megamonas,0.0024501474
g__Megasphaera,0.0015029133
g__Mesorhizobium,0.003616929
g__Methylobacterium,0.003042469
g__Methylophilus,0.0038189664
g__Microbacteriaceae_unclassified,0.0023273716
g__Micrococcus,0.0023342841
g__Mitochondria_unclassified,0.0016109142
g__Mitsuaria,0.002802312
g__Mobiluncus,0.0024155658
g__Mollicutes_RF39_unclassified,0.0028359126
g__Morganella,0.0020020232
g__Moryella,0.0025138345
g__Muribaculaceae_unclassified,0.0025796813
g__Muribaculum,0.0024506147
g__Mycoplasma,0.0022613339
g__Negativibacillus,0.0025484639
g__Neisseriaceae_unclassified,0.0031527882
g__Neomicrococcus,0.0021192157
g__Novispirillum,0.0017456012
g__Nubsella,0.002105036
g__OM43_clade,0.0029703858
g__OPB56_unclassified,0.0026061512
g__Oceanivirga,0.0022925232
g__Ochrobactrum,0.002148757
g__Odoribacter,0.0025225515
g__Oribacterium,0.0018940556
g__Oscillibacter,0.0030915088
g__P5D1-392_unclassified,0.003643373
g__Paeniclostridium,0.0031321708
g__Paenisporosarcina,0.0038395077
g__Pandoraea,0.0037043898
g__Pantoea,0.00087212725
g__Parabacteroides,0.0027862526
g__Paracaedibacteraceae_unclassified,0.0027784358
g__Paracoccus,0.0018807442
g__Paraeggerthella,0.0036092508
g__Paramuribaculum,0.0033611646
g__Paraprevotella,0.0011775201
g__Parascardovia,0.0024285268
g__Parasutterella,0.0027106034
g__Parvimonas,0.0015701106
g__Pasteurellales_unclassified,0.0019687645
g__Pediococcus,0.0029566053
g__Pelomonas,0.002723805
g__Pelospora,0.0023247735
g__Peptoclostridium,0.0030737252
g__Peptococcaceae_unclassified,0.001334486
g__Peptococcus,0.0024610397
g__Peptoniphilus,0.0022597266
g__Phascolarctobacterium,0.0024035608
g__Phaselicystis,0.004116971
g__Phocaeicola,0.0040590144
g__Phreatobacter,0.0021881326
g__Planktomarina,0.0028748412
g__Planktothrix_NIVA-CYA_15,0.0018062122
g__Pleomorphomonadaceae_unclassified,0.002565133
g__Porphyromonadaceae_unclassified,0.0020094616
g__Porphyromonas,0.0029085996
g__Prevotella,0.0022305208
g__Prevotella_2,0.0041614813
g__Prevotella_6,0.0029591846
g__Prevotella_7,0.0011839432
g__Prevotellaceae_Ga6A1_group,0.004361011
g__Prevotellaceae_NK3B31_group,0.0014864482
g__Prevotellaceae_UCG-001,0.0024167837
g__Prevotellaceae_UCG-003,0.0026060098
g__Prevotellaceae_UCG-004,0.0031914718
g__Prevotellaceae_unclassified,0.002590522
g__Proteiniphilum,0.0014414462
g__Proteobacteria_unclassified,0.0025710477
g__Proteus,0.0028509095
g__Pseudacidovorax,0.00305353
g__Pseudoalteromonas,0.0032408165
g__Pseudoduganella,0.0020885346
g__Pseudolabrys,0.002545161
g__Pseudomonas,0.0011610608
g__Pseudopropionibacterium,0.0029434897
g__Pseudoramibacter,0.0018547844
g__Psychrobacter,0.0020143343
g__Pygmaiobacter,0.0027910767
g__Pyramidobacter,0.001181938
g__Quinella,0.0034333006
g__Ralstonia,0.0023032057
g__Ramlibacter,0.002391231
g__Raoultella,0.0026626913
g__Rhodanobacter,0.0022073395
g__Rhodobacter,0.0025112603
g__Rikenellaceae_RC9_gut_group,0.002250053
g__Rivicola,0.0022495985
g__Romboutsia,0.0016399171
g__Roseateles,0.0022055358
g__Roseburia,0.002331322
g__Roseiflexaceae_unclassified,0.002635
g__Rothia,0.0007552758
g__Ruminiclostridium,0.0026034566
g__Ruminiclostridium_5,0.0021664698
g__Ruminiclostridium_6,0.003089881
g__Ruminiclostridium_9,0.0023702444
g__Ruminobacter,0.00263809
g__Ruminococcaceae_NK4A214_group,0.0032318744
g__Ruminococcaceae_UCG-002,0.0022263438
g__Ruminococcaceae_UCG-003,0.0018277733
g__Ruminococcaceae_UCG-004,0.0020179308
g__Ruminococcaceae_UCG-005,0.0025058086
g__Ruminococcaceae_UCG-009,0.0026627583
g__Ruminococcaceae_UCG-010,0.0031018353
g__Ruminococcaceae_UCG-014,0.0023281125
g__Ruminococcaceae_unclassified,0.0025668652
g__Ruminococcus]_gauvreauii_group,0.0031692514
g__Ruminococcus]_gnavus_group,0.003375625
g__Ruminococcus]_torques_group,0.0017090423
g__Ruminococcus_1,0.0026936403
g__Ruminococcus_2,0.0019994937
g__Runella,0.0030714942
g__SM2D12_unclassified,0.0014168203
g__Saccharimonadaceae_unclassified,0.0027089403
g__Saccharimonadales_unclassified,0.0024373992
g__Sandarakinorhabdus,0.0038978814
g__Schlegelella,0.0031915721
g__Sediminibacterium,0.0026374585
g__Selenomonas,0.0019310107
g__Selenomonas_3,0.0017421608
g__Selenomonas_4,0.003445115
g__Senegalimassilia,0.0018484691
g__Sericytochromatia_unclassified,0.0015550661
g__Shuttleworthia,0.0010863867
g__Slackia,0.003025554
g__Sneathia,0.0045917183
g__Solobacterium,0.00281112
g__Sphaerochaeta,0.0027744847
g__Sphingoaurantiacus,0.0021103565
g__Sphingobacterium,0.002791764
g__Sphingomonas,0.0038162859
g__Sporacetigenium,0.0022877627
g__Staphylococcus,0.0012631725
g__Stenotrophomonas,0.0019503674
g__Stomatobaculum,0.0031323473
g__Streptobacillus,0.002689331
g__Streptococcus,0.0036543966
g__Streptomyces,0.0033135125
g__Subdoligranulum,0.0021705553
g__Subgroup_13_unclassified,0.0033381367
g__Subgroup_2_unclassified,0.0033349376
g__Subgroup_6_unclassified,0.0017028401
g__Subgroup_7_unclassified,0.0021207393
g__Succinivibrio,0.0014776237
g__Sutterella,0.00048563385
g__Tannerella,0.0027598985
g__Terrisporobacter,0.0040848562
g__Thalassospira,0.0024494487
g__Thiobacillus,0.0034025214
g__Tissierella,0.0038584317
g__Treponema_2,0.0019982287
g__Trichococcus,0.0033009946
g__Tsukamurella,0.0022020156
g__Turicibacter,0.0033553496
g__Tyzzerella,0.0017378917
g__Tyzzerella_3,0.0032785658
g__Tyzzerella_4,0.0015684359
g__UBA1819,0.0029742746
g__Undibacterium,0.0029033304
g__Vagococcus,0.0023988376
g__Veillonella,0.002281445
g__Veillonellaceae_unclassified,0.002850917
g__Vibrio,0.0033975174
g__Vogesella,0.0018585996
g__Vulcaniibacterium,0.0020797139
g__W5053,0.0038345482
g__Weissella,0.0025747982
g__Wolinella,0.0020936439
g__Xanthobacteraceae_unclassified,0.0046563763
g__Xanthomonas,0.0029570966
g__env.OPS_17_unclassified,0.0030731056
g__unclassified,0.0033773573
